"PERSON_ID","Emp_contract"
4456,"TEMP|1|6"
4465,"TEMP|1|6"
4471,"TEMP|1|6"
4475,"TEMP|1|5"
4477,"TEMP|1|6"
4481,"TEMP|1|2"
4482,"TEMP|2|2"
4488,"TEMP|1|5"
4489,"TEMP|1|6"
4497,"TEMP|1|6"
4504,"TEMP|1|6"
4507,"TEMP|2|1"
4515,"TEMP|2|2"
4518,"TEMP|1|6"
4519,"TEMP|1|6"
4520,"TEMP|1|6"
4524,"TEMP|1|6"
4537,"TEMP|1|2"
4539,"TEMP|1|2"
4547,"TEMP|1|6"
4549,"TEMP|1|1"
4555,"TEMP|1|6"
4557,"TEMP|1|6"
4560,"TEMP|1|6"
4565,"TEMP|1|6"
4567,"TEMP|2|2"
4569,"TEMP|1|6"
4573,"TEMP|1|6"
4574,"TEMP|1|6"
4579,"TEMP|2|2"
4582,"TEMP|1|5"
4584,"TEMP|1|6"
4585,"TEMP|1|2"
4587,"TEMP|2|2"
4596,"TEMP|1|6"
4603,"TEMP|1|5"
4612,"TEMP|1|6"
4616,"TEMP|2|2"
4617,"TEMP|1|5"
4620,"TEMP|1|6"
4621,"TEMP|1|6"
4624,"TEMP|1|6"
4632,"TEMP|1|6"
4638,"TEMP|1|6"
4640,"TEMP|1|6"
4647,"TEMP|1|6"
4648,"TEMP|1|6"
4649,"TEMP|1|5"
4657,"TEMP|1|6"
4659,"TEMP|1|1"
4660,"TEMP|1|6"
4661,"TEMP|1|5"
4662,"TEMP|2|3"
4664,"TEMP|1|6"
4667,"TEMP|1|6"
4684,"TEMP|1|5"
4685,"TEMP|1|6"
4686,"TEMP|1|6"
4687,"TEMP|1|6"
4689,"TEMP|1|6"
4692,"TEMP|1|6"
4693,"TEMP|2|2"
4698,"TEMP|1|6"
4712,"TEMP|2|1"
4715,"TEMP|1|6"
4720,"TEMP|1|6"
4721,"TEMP|1|6"
4725,"TEMP|1|6"
4727,"TEMP|2|3"
4734,"TEMP|1|6"
4735,"TEMP|1|6"
4737,"TEMP|1|6"
4740,"TEMP|1|6"
4746,"TEMP|2|2"
4756,"TEMP|1|6"
4774,"TEMP|1|6"
4776,"TEMP|1|6"
4779,"TEMP|1|6"
4786,"TEMP|1|6"
4788,"TEMP|1|6"
4789,"TEMP|1|6"
4798,"TEMP|1|5"
4800,"TEMP|1|6"
4801,"TEMP|1|6"
4802,"TEMP|2|2"
4805,"TEMP|2|2"
4810,"TEMP|1|6"
4814,"TEMP|1|6"
4817,"TEMP|1|6"
4825,"TEMP|1|6"
4833,"TEMP|1|6"
4834,"TEMP|2|1"
4846,"TEMP|1|5"
4862,"TEMP|1|5"
4865,"TEMP|2|2"
4869,"TEMP|1|5"
4874,"TEMP|1|6"
4877,"TEMP|2|1"
4881,"TEMP|1|6"
4884,"TEMP|1|6"
4885,"TEMP|2|1"
4888,"TEMP|1|6"
4899,"TEMP|2|1"
4907,"TEMP|1|1"
4910,"TEMP|1|6"
4918,"TEMP|1|6"
4922,"TEMP|1|6"
4927,"TEMP|1|6"
4942,"TEMP|1|6"
4944,"TEMP|1|5"
4948,"TEMP|1|5"
4951,"TEMP|2|2"
4952,"TEMP|1|6"
4953,"TEMP|1|6"
4955,"TEMP|1|1"
4961,"TEMP|1|6"
4967,"TEMP|1|6"
4975,"TEMP|1|5"
4980,"TEMP|1|6"
4985,"TEMP|2|2"
4986,"TEMP|1|5"
4987,"TEMP|1|6"
4990,"TEMP|1|6"
4994,"TEMP|1|6"
4996,"TEMP|1|1"
5002,"TEMP|1|6"
5006,"TEMP|2|2"
5008,"TEMP|1|5"
5011,"TEMP|1|6"
5014,"TEMP|1|6"
5015,"TEMP|1|6"
5016,"TEMP|1|6"
5022,"TEMP|1|6"
5024,"TEMP|1|6"
5026,"TEMP|1|6"
5028,"TEMP|1|6"
5029,"TEMP|1|5"
5033,"TEMP|1|6"
5035,"TEMP|1|6"
5042,"TEMP|1|5"
5053,"TEMP|1|6"
5055,"TEMP|2|2"
5063,"TEMP|1|6"
5071,"TEMP|1|6"
5075,"TEMP|2|2"
5081,"TEMP|1|6"
5087,"TEMP|1|6"
5092,"TEMP|2|1"
5096,"TEMP|1|6"
5098,"TEMP|1|6"
5099,"TEMP|1|6"
5102,"TEMP|1|6"
5104,"TEMP|2|2"
5117,"TEMP|1|6"
5120,"TEMP|1|5"
5125,"TEMP|1|6"
5132,"TEMP|1|6"
5134,"TEMP|1|6"
5137,"TEMP|1|6"
5140,"TEMP|2|1"
5141,"TEMP|1|6"
5145,"TEMP|1|6"
5146,"TEMP|1|6"
5154,"TEMP|1|2"
5156,"TEMP|1|3"
5159,"TEMP|1|2"
5171,"TEMP|1|3"
5178,"TEMP|1|2"
5180,"TEMP|2|1"
5182,"TEMP|2|1"
5186,"TEMP|1|6"
5187,"TEMP|1|6"
5188,"TEMP|1|6"
5194,"TEMP|1|6"
5200,"TEMP|1|5"
5205,"TEMP|2|1"
5208,"TEMP|1|5"
5223,"TEMP|1|6"
5224,"TEMP|1|6"
5225,"TEMP|1|6"
5231,"TEMP|1|6"
5235,"TEMP|1|6"
5239,"TEMP|1|5"
5266,"TEMP|1|6"
5272,"TEMP|1|6"
5276,"TEMP|1|6"
5277,"TEMP|1|6"
5278,"TEMP|1|5"
5280,"TEMP|1|6"
5281,"TEMP|1|6"
5287,"TEMP|2|1"
5294,"TEMP|1|6"
5295,"TEMP|1|6"
5297,"TEMP|1|6"
5301,"TEMP|1|6"
5306,"TEMP|1|1"
5307,"TEMP|1|6"
5311,"TEMP|1|6"
5312,"TEMP|1|6"
5317,"TEMP|2|1"
5321,"TEMP|1|6"
5324,"TEMP|1|6"
5328,"TEMP|1|5"
5331,"TEMP|1|6"
5334,"TEMP|1|6"
5347,"TEMP|1|6"
5351,"TEMP|2|1"
5358,"TEMP|1|5"
5365,"TEMP|1|6"
5366,"TEMP|1|6"
5375,"TEMP|1|6"
5376,"TEMP|2|1"
5386,"TEMP|1|6"
5387,"TEMP|1|6"
5388,"TEMP|1|6"
5400,"TEMP|1|6"
5406,"TEMP|1|5"
5407,"TEMP|2|2"
5412,"TEMP|2|1"
5417,"TEMP|1|6"
5430,"TEMP|1|5"
5433,"TEMP|1|6"
5434,"TEMP|2|1"
5436,"TEMP|1|6"
5440,"TEMP|1|6"
5446,"TEMP|1|5"
5450,"TEMP|2|2"
5463,"TEMP|1|6"
5464,"TEMP|1|6"
5479,"TEMP|1|6"
5480,"TEMP|2|1"
5481,"TEMP|1|6"
5484,"TEMP|1|6"
5487,"TEMP|2|1"
5488,"TEMP|2|1"
5506,"TEMP|2|1"
5510,"TEMP|1|6"
5512,"TEMP|1|6"
5515,"TEMP|2|2"
5522,"TEMP|1|6"
5532,"TEMP|1|6"
5534,"TEMP|1|6"
5539,"TEMP|1|6"
5546,"TEMP|2|3"
5549,"TEMP|1|6"
5556,"TEMP|1|6"
5559,"TEMP|1|6"
5561,"TEMP|1|6"
5568,"TEMP|1|6"
5576,"TEMP|1|5"
5585,"TEMP|2|1"
5607,"TEMP|1|6"
5618,"TEMP|1|6"
5620,"TEMP|1|6"
5627,"TEMP|2|2"
5631,"TEMP|1|6"
5633,"TEMP|1|6"
5638,"TEMP|1|6"
5643,"TEMP|1|6"
5644,"TEMP|1|6"
5649,"TEMP|1|6"
5659,"TEMP|2|2"
5666,"TEMP|1|6"
5669,"TEMP|1|6"
5675,"TEMP|1|6"
5678,"TEMP|1|6"
5685,"TEMP|1|5"
5688,"TEMP|1|6"
5697,"TEMP|1|6"
5704,"TEMP|1|6"
5712,"TEMP|1|5"
5717,"TEMP|2|1"
5718,"TEMP|1|6"
5723,"TEMP|1|6"
5728,"TEMP|2|1"
5731,"TEMP|1|6"
5733,"TEMP|2|2"
5734,"TEMP|1|6"
5742,"TEMP|1|6"
5750,"TEMP|1|6"
5757,"TEMP|1|6"
5758,"TEMP|1|6"
5766,"TEMP|1|6"
5768,"TEMP|1|6"
5769,"TEMP|1|5"
5770,"TEMP|1|6"
5775,"TEMP|1|6"
5778,"TEMP|1|6"
5783,"TEMP|1|6"
5786,"TEMP|2|1"
5788,"TEMP|1|6"
5789,"TEMP|1|6"
5790,"TEMP|1|6"
5793,"TEMP|1|6"
5798,"TEMP|1|6"
5800,"TEMP|1|6"
5803,"TEMP|1|6"
5812,"TEMP|1|6"
5820,"TEMP|2|1"
5822,"TEMP|1|6"
5823,"TEMP|1|6"
5826,"TEMP|1|2"
5828,"TEMP|1|6"
5829,"TEMP|2|2"
5833,"TEMP|1|5"
5838,"TEMP|2|1"
5843,"TEMP|1|6"
5849,"TEMP|1|6"
5852,"TEMP|1|6"
5854,"TEMP|1|6"
5857,"TEMP|1|6"
5858,"TEMP|1|6"
5861,"TEMP|1|6"
5868,"TEMP|1|6"
5870,"TEMP|1|6"
5873,"TEMP|1|6"
5882,"TEMP|1|6"
5883,"TEMP|1|6"
5886,"TEMP|1|6"
5888,"TEMP|1|3"
5893,"TEMP|1|1"
5894,"TEMP|1|6"
5899,"TEMP|1|5"
5906,"TEMP|1|6"
5908,"TEMP|1|6"
5914,"TEMP|1|6"
5921,"TEMP|1|6"
5923,"TEMP|1|6"
5926,"TEMP|1|2"
5934,"TEMP|1|2"
5941,"TEMP|1|6"
5948,"TEMP|1|6"
5950,"TEMP|1|6"
5951,"TEMP|1|6"
5954,"TEMP|1|6"
5957,"TEMP|2|1"
5958,"TEMP|1|6"
5960,"TEMP|1|6"
5971,"TEMP|1|6"
5978,"TEMP|1|6"
5983,"TEMP|1|6"
5994,"TEMP|2|1"
5995,"TEMP|1|6"
5996,"TEMP|1|6"
6004,"TEMP|1|6"
6006,"TEMP|1|5"
6008,"TEMP|2|1"
6012,"TEMP|1|6"
6014,"TEMP|1|6"
6019,"TEMP|1|6"
6024,"TEMP|1|6"
6027,"TEMP|1|5"
6031,"TEMP|1|5"
6035,"TEMP|1|5"
6036,"TEMP|1|6"
6038,"TEMP|1|5"
6040,"TEMP|1|6"
6057,"TEMP|1|6"
6062,"TEMP|1|6"
6068,"TEMP|1|6"
6070,"TEMP|1|6"
6071,"TEMP|1|6"
6074,"TEMP|1|5"
6079,"TEMP|1|6"
6084,"TEMP|1|6"
6087,"TEMP|1|6"
6089,"TEMP|1|6"
6097,"TEMP|1|6"
6102,"TEMP|1|6"
6107,"TEMP|1|6"
6109,"TEMP|1|6"
6111,"TEMP|1|6"
6120,"TEMP|2|2"
6121,"TEMP|2|1"
6123,"TEMP|1|6"
6134,"TEMP|1|6"
6137,"TEMP|1|6"
6147,"TEMP|1|6"
6152,"TEMP|1|6"
6153,"TEMP|1|6"
6154,"TEMP|1|6"
6169,"TEMP|2|3"
6170,"TEMP|2|2"
6172,"TEMP|1|6"
6178,"TEMP|2|1"
6180,"TEMP|1|6"
6184,"TEMP|1|6"
6185,"TEMP|1|6"
6190,"TEMP|2|1"
6192,"TEMP|1|6"
6195,"TEMP|1|6"
6198,"TEMP|1|6"
6205,"TEMP|1|6"
6208,"TEMP|2|1"
6210,"TEMP|1|3"
6221,"TEMP|1|6"
6222,"TEMP|1|5"
6223,"TEMP|1|6"
6227,"TEMP|1|6"
6234,"TEMP|1|6"
6242,"TEMP|1|6"
6247,"TEMP|1|6"
6250,"TEMP|1|6"
6254,"TEMP|1|6"
6255,"TEMP|1|6"
6263,"TEMP|1|6"
6264,"TEMP|1|6"
6265,"TEMP|1|6"
6274,"TEMP|1|6"
6282,"TEMP|1|6"
6283,"TEMP|1|6"
6286,"TEMP|1|6"
6291,"TEMP|1|5"
6294,"TEMP|1|6"
6297,"TEMP|1|6"
6300,"TEMP|1|1"
6303,"TEMP|2|2"
6306,"TEMP|1|6"
6309,"TEMP|1|6"
6313,"TEMP|1|6"
6314,"TEMP|1|6"
6325,"TEMP|1|6"
6327,"TEMP|1|6"
6335,"TEMP|1|6"
6339,"TEMP|1|6"
6341,"TEMP|1|6"
6346,"TEMP|2|2"
6350,"TEMP|1|6"
6352,"TEMP|1|6"
6353,"TEMP|2|2"
6355,"TEMP|1|6"
6356,"TEMP|1|6"
6358,"TEMP|1|2"
6359,"TEMP|1|6"
6360,"TEMP|2|1"
6363,"TEMP|1|6"
6365,"TEMP|1|6"
6378,"TEMP|1|5"
6387,"TEMP|1|6"
6397,"TEMP|1|6"
6402,"TEMP|1|5"
6404,"TEMP|1|6"
6405,"TEMP|2|1"
6407,"TEMP|1|5"
6420,"TEMP|1|6"
6434,"TEMP|1|6"
6438,"TEMP|1|6"
6448,"TEMP|1|6"
6451,"TEMP|1|6"
6454,"TEMP|1|6"
6456,"TEMP|2|2"
6460,"TEMP|1|5"
6463,"TEMP|1|6"
6465,"TEMP|1|6"
6468,"TEMP|1|6"
6470,"TEMP|1|6"
6471,"TEMP|1|6"
6480,"TEMP|1|6"
6486,"TEMP|1|6"
6488,"TEMP|1|6"
6497,"TEMP|2|1"
6509,"TEMP|1|1"
6512,"TEMP|1|6"
6530,"TEMP|1|6"
6531,"TEMP|2|1"
6534,"TEMP|1|6"
6541,"TEMP|1|6"
6545,"TEMP|1|6"
6551,"TEMP|2|1"
6553,"TEMP|1|6"
6557,"TEMP|2|1"
6564,"TEMP|1|6"
6573,"TEMP|1|5"
6577,"TEMP|1|6"
6581,"TEMP|1|6"
6582,"TEMP|2|1"
6584,"TEMP|1|6"
6588,"TEMP|1|6"
6602,"TEMP|1|5"
6607,"TEMP|1|6"
6608,"TEMP|1|6"
6617,"TEMP|2|1"
6621,"TEMP|1|6"
6624,"TEMP|1|5"
6626,"TEMP|1|6"
6629,"TEMP|1|6"
6630,"TEMP|1|6"
6633,"TEMP|1|6"
6635,"TEMP|2|1"
6637,"TEMP|1|6"
6639,"TEMP|1|6"
6646,"TEMP|1|6"
6663,"TEMP|1|6"
6670,"TEMP|1|6"
6676,"TEMP|1|5"
6680,"TEMP|1|6"
6682,"TEMP|1|1"
6685,"TEMP|1|6"
6691,"TEMP|1|6"
6693,"TEMP|1|6"
6697,"TEMP|1|6"
6700,"TEMP|1|6"
6709,"TEMP|1|6"
6712,"TEMP|1|5"
6713,"TEMP|1|6"
6716,"TEMP|2|1"
6718,"TEMP|2|1"
6719,"TEMP|1|5"
6727,"TEMP|1|1"
6731,"TEMP|1|5"
6733,"TEMP|1|6"
6735,"TEMP|1|6"
6746,"TEMP|1|6"
6747,"TEMP|1|6"
6749,"TEMP|2|1"
6752,"TEMP|1|6"
6754,"TEMP|1|5"
6756,"TEMP|1|6"
6757,"TEMP|1|6"
6762,"TEMP|1|6"
6765,"TEMP|1|6"
6766,"TEMP|1|6"
6769,"TEMP|2|2"
6782,"TEMP|1|6"
6785,"TEMP|1|6"
6794,"TEMP|1|6"
6801,"TEMP|1|6"
6802,"TEMP|1|6"
6804,"TEMP|1|6"
6809,"TEMP|1|6"
6815,"TEMP|1|6"
6823,"TEMP|1|5"
6825,"TEMP|1|6"
6827,"TEMP|1|6"
6829,"TEMP|1|5"
6841,"TEMP|1|6"
6844,"TEMP|1|6"
6845,"TEMP|2|1"
6846,"TEMP|1|3"
6850,"TEMP|1|6"
6851,"TEMP|1|5"
6856,"TEMP|1|6"
6864,"TEMP|1|6"
6865,"TEMP|1|6"
6870,"TEMP|2|2"
6872,"TEMP|1|6"
6873,"TEMP|1|6"
6877,"TEMP|1|6"
6878,"TEMP|1|6"
6886,"TEMP|1|6"
6889,"TEMP|1|6"
6900,"TEMP|1|6"
6903,"TEMP|2|1"
6904,"TEMP|1|6"
6913,"TEMP|1|5"
6914,"TEMP|1|6"
6917,"TEMP|2|2"
6925,"TEMP|1|1"
6930,"TEMP|2|1"
6944,"TEMP|1|6"
6945,"TEMP|1|6"
6947,"TEMP|1|5"
6952,"TEMP|2|2"
6955,"TEMP|1|5"
6958,"TEMP|1|6"
6959,"TEMP|1|6"
6965,"TEMP|1|6"
6968,"TEMP|1|2"
6970,"TEMP|1|5"
6971,"TEMP|1|6"
6998,"TEMP|1|6"
7002,"TEMP|2|1"
7012,"TEMP|2|3"
7013,"TEMP|1|6"
7014,"TEMP|2|1"
7021,"TEMP|1|6"
7024,"TEMP|1|6"
7029,"TEMP|1|6"
7034,"TEMP|2|1"
7035,"TEMP|1|5"
7042,"TEMP|1|6"
7043,"TEMP|1|6"
7051,"TEMP|1|6"
7067,"TEMP|1|6"
7079,"TEMP|1|5"
7084,"TEMP|2|2"
7086,"TEMP|1|3"
7087,"TEMP|1|6"
7096,"TEMP|2|1"
7104,"TEMP|1|5"
7110,"TEMP|1|6"
7121,"TEMP|1|6"
7122,"TEMP|2|2"
7142,"TEMP|1|6"
7144,"TEMP|2|2"
7168,"TEMP|1|6"
7170,"TEMP|1|6"
7173,"TEMP|1|6"
7177,"TEMP|2|1"
7183,"TEMP|1|6"
7188,"TEMP|1|6"
7194,"TEMP|1|6"
7203,"TEMP|1|6"
7209,"TEMP|1|6"
7218,"TEMP|1|6"
7231,"TEMP|1|5"
7248,"TEMP|1|1"
7249,"TEMP|1|5"
7252,"TEMP|1|6"
7256,"TEMP|2|1"
7260,"TEMP|1|6"
7262,"TEMP|1|6"
7269,"TEMP|1|6"
7276,"TEMP|1|6"
7277,"TEMP|2|1"
7278,"TEMP|1|6"
7280,"TEMP|2|2"
7283,"TEMP|2|2"
7284,"TEMP|1|6"
7285,"TEMP|1|6"
7286,"TEMP|1|6"
7287,"TEMP|1|5"
7290,"TEMP|2|1"
7293,"TEMP|1|5"
7301,"TEMP|1|5"
7307,"TEMP|1|6"
7312,"TEMP|1|2"
7332,"TEMP|1|6"
7334,"TEMP|1|6"
7342,"TEMP|1|6"
7347,"TEMP|1|6"
7354,"TEMP|1|6"
7363,"TEMP|1|6"
7369,"TEMP|1|6"
7370,"TEMP|1|6"
7374,"TEMP|1|6"
7376,"TEMP|2|2"
7379,"TEMP|1|6"
7380,"TEMP|1|5"
7399,"TEMP|1|6"
7402,"TEMP|2|1"
7404,"TEMP|1|6"
7416,"TEMP|1|6"
7424,"TEMP|1|6"
7438,"TEMP|1|6"
7440,"TEMP|2|1"
7447,"TEMP|2|1"
7450,"TEMP|1|6"
7459,"TEMP|1|6"
7460,"TEMP|1|6"
7464,"TEMP|1|6"
7466,"TEMP|2|1"
7468,"TEMP|1|6"
7477,"TEMP|1|6"
7483,"TEMP|1|6"
7488,"TEMP|1|6"
7490,"TEMP|1|6"
7491,"TEMP|1|6"
7506,"TEMP|1|6"
7507,"TEMP|1|6"
7510,"TEMP|1|6"
7511,"TEMP|1|6"
7513,"TEMP|2|2"
7517,"TEMP|1|6"
7518,"TEMP|1|6"
7521,"TEMP|1|6"
7524,"TEMP|1|6"
7529,"TEMP|1|6"
7545,"TEMP|1|6"
7546,"TEMP|2|1"
7547,"TEMP|1|6"
7575,"TEMP|1|6"
7576,"TEMP|1|6"
7577,"TEMP|1|6"
7581,"TEMP|1|6"
7583,"TEMP|1|6"
7585,"TEMP|1|6"
7589,"TEMP|1|6"
7592,"TEMP|1|6"
7594,"TEMP|1|6"
7598,"TEMP|1|6"
7599,"TEMP|1|6"
7609,"TEMP|1|6"
7616,"TEMP|1|6"
7617,"TEMP|1|6"
7624,"TEMP|1|6"
7629,"TEMP|1|6"
7630,"TEMP|1|6"
7638,"TEMP|1|6"
7641,"TEMP|1|6"
7650,"TEMP|1|6"
7652,"TEMP|1|6"
7658,"TEMP|1|6"
7659,"TEMP|1|5"
7662,"TEMP|1|6"
7676,"TEMP|1|6"
7677,"TEMP|1|6"
7681,"TEMP|1|6"
7685,"TEMP|1|6"
7689,"TEMP|2|1"
7696,"TEMP|1|6"
7703,"TEMP|1|6"
7706,"TEMP|1|6"
7707,"TEMP|1|6"
7709,"TEMP|1|6"
7720,"TEMP|2|2"
7723,"TEMP|1|6"
7724,"TEMP|1|2"
7728,"TEMP|1|6"
7729,"TEMP|1|5"
7741,"TEMP|1|6"
7746,"TEMP|1|5"
7748,"TEMP|1|6"
7749,"TEMP|1|6"
7756,"TEMP|1|6"
7758,"TEMP|2|2"
7760,"TEMP|1|6"
7766,"TEMP|2|1"
7769,"TEMP|1|6"
7770,"TEMP|1|6"
7781,"TEMP|1|6"
7782,"TEMP|1|5"
7785,"TEMP|1|6"
7789,"TEMP|1|6"
7791,"TEMP|1|6"
7796,"TEMP|1|6"
7806,"TEMP|1|6"
7808,"TEMP|1|5"
7809,"TEMP|1|6"
7818,"TEMP|1|5"
7829,"TEMP|2|2"
7841,"TEMP|1|6"
7845,"TEMP|1|3"
7851,"TEMP|1|6"
7852,"TEMP|2|1"
7855,"TEMP|1|6"
7860,"TEMP|1|6"
7862,"TEMP|1|6"
7863,"TEMP|1|6"
7866,"TEMP|1|6"
7870,"TEMP|1|6"
7879,"TEMP|1|6"
7884,"TEMP|1|6"
7885,"TEMP|1|6"
7887,"TEMP|1|5"
7888,"TEMP|1|6"
7900,"TEMP|1|6"
7901,"TEMP|1|6"
7903,"TEMP|1|6"
7906,"TEMP|1|6"
7910,"TEMP|1|6"
7912,"TEMP|1|6"
7917,"TEMP|1|6"
7920,"TEMP|1|6"
7921,"TEMP|1|6"
7922,"TEMP|1|5"
7935,"TEMP|1|6"
7938,"TEMP|1|6"
7940,"TEMP|2|1"
7942,"TEMP|1|6"
7961,"TEMP|1|6"
7962,"TEMP|1|6"
7966,"TEMP|1|6"
7975,"TEMP|1|6"
7976,"TEMP|1|6"
7984,"TEMP|1|6"
7986,"TEMP|1|6"
7991,"TEMP|1|6"
7997,"TEMP|1|6"
8001,"TEMP|1|5"
8013,"TEMP|2|1"
8015,"TEMP|1|6"
8019,"TEMP|1|6"
8020,"TEMP|1|6"
8030,"TEMP|1|6"
8040,"TEMP|1|6"
8042,"TEMP|1|6"
8046,"TEMP|1|6"
8047,"TEMP|1|6"
8049,"TEMP|1|6"
8050,"TEMP|1|6"
8066,"TEMP|1|6"
8070,"TEMP|1|6"
8071,"TEMP|1|6"
8079,"TEMP|1|2"
8080,"TEMP|2|2"
8083,"TEMP|1|6"
8090,"TEMP|1|6"
8097,"TEMP|1|6"
8098,"TEMP|1|6"
8101,"TEMP|1|6"
8105,"TEMP|1|6"
8109,"TEMP|1|6"
8113,"TEMP|1|6"
8114,"TEMP|1|2"
8115,"TEMP|1|6"
8117,"TEMP|1|6"
8120,"TEMP|1|6"
8121,"TEMP|1|6"
8123,"TEMP|1|6"
8124,"TEMP|2|1"
8126,"TEMP|1|6"
8133,"TEMP|1|5"
8135,"TEMP|1|6"
8151,"TEMP|1|6"
8152,"TEMP|2|1"
8154,"TEMP|1|6"
8155,"TEMP|1|6"
8158,"TEMP|1|6"
8170,"TEMP|1|5"
8171,"TEMP|1|6"
8172,"TEMP|1|6"
8177,"TEMP|1|6"
8178,"TEMP|2|2"
8181,"TEMP|1|6"
8187,"TEMP|2|2"
8190,"TEMP|1|6"
8192,"TEMP|1|5"
8193,"TEMP|1|5"
8199,"TEMP|1|6"
8207,"TEMP|1|6"
8208,"TEMP|1|6"
8210,"TEMP|1|6"
8217,"TEMP|1|6"
8227,"TEMP|1|6"
8228,"TEMP|1|6"
8233,"TEMP|2|2"
8237,"TEMP|1|6"
8242,"TEMP|1|6"
8245,"TEMP|1|6"
8246,"TEMP|1|2"
8255,"TEMP|1|6"
8260,"TEMP|1|6"
8264,"TEMP|2|1"
8273,"TEMP|1|6"
8276,"TEMP|1|6"
8281,"TEMP|1|6"
8282,"TEMP|2|1"
8292,"TEMP|1|6"
8297,"TEMP|1|6"
8302,"TEMP|2|2"
8303,"TEMP|1|6"
8309,"TEMP|1|6"
8310,"TEMP|1|2"
8313,"TEMP|1|6"
8315,"TEMP|1|3"
8316,"TEMP|1|6"
8323,"TEMP|2|2"
8327,"TEMP|1|6"
8333,"TEMP|1|6"
8334,"TEMP|1|6"
8335,"TEMP|1|6"
8339,"TEMP|1|6"
8341,"TEMP|1|6"
8348,"TEMP|2|2"
8350,"TEMP|1|6"
8356,"TEMP|2|2"
8373,"TEMP|1|6"
8376,"TEMP|1|6"
8379,"TEMP|2|1"
8382,"TEMP|1|6"
8384,"TEMP|1|6"
8387,"TEMP|1|6"
8388,"TEMP|2|1"
8396,"TEMP|1|6"
8399,"TEMP|1|3"
8402,"TEMP|1|6"
8410,"TEMP|1|6"
8412,"TEMP|1|6"
8418,"TEMP|1|6"
8419,"TEMP|1|6"
8425,"TEMP|1|6"
8432,"TEMP|1|6"
8439,"TEMP|1|3"
8452,"TEMP|2|2"
8455,"TEMP|1|6"
8462,"TEMP|1|6"
8465,"TEMP|2|1"
8475,"TEMP|1|6"
8476,"TEMP|1|6"
8477,"TEMP|1|6"
8479,"TEMP|1|6"
8482,"TEMP|1|6"
8484,"TEMP|2|1"
8485,"TEMP|1|6"
8492,"TEMP|1|6"
8493,"TEMP|1|6"
8496,"TEMP|1|6"
8498,"TEMP|2|1"
8499,"TEMP|1|6"
8504,"TEMP|2|2"
8507,"TEMP|1|6"
8509,"TEMP|1|5"
8511,"TEMP|1|6"
8524,"TEMP|1|6"
8536,"TEMP|1|6"
8538,"TEMP|1|6"
8540,"TEMP|1|6"
8541,"TEMP|1|6"
8542,"TEMP|1|6"
8545,"TEMP|1|2"
8554,"TEMP|1|6"
8563,"TEMP|1|6"
8565,"TEMP|2|1"
8566,"TEMP|1|6"
8567,"TEMP|2|2"
8569,"TEMP|1|6"
8572,"TEMP|1|6"
8577,"TEMP|1|6"
8583,"TEMP|1|2"
8584,"TEMP|1|6"
8589,"TEMP|1|3"
8597,"TEMP|1|5"
8598,"TEMP|1|6"
8600,"TEMP|1|6"
8603,"TEMP|1|6"
8618,"TEMP|1|6"
8622,"TEMP|1|3"
8624,"TEMP|1|6"
8625,"TEMP|1|6"
8627,"TEMP|1|6"
8634,"TEMP|1|6"
8635,"TEMP|1|6"
8637,"TEMP|1|6"
8642,"TEMP|1|6"
8644,"TEMP|1|6"
8645,"TEMP|1|6"
8647,"TEMP|1|6"
8649,"TEMP|1|6"
8651,"TEMP|1|6"
8658,"TEMP|1|6"
8662,"TEMP|1|6"
8663,"TEMP|1|5"
8677,"TEMP|2|1"
8684,"TEMP|1|6"
8688,"TEMP|1|6"
8689,"TEMP|1|6"
8691,"TEMP|1|6"
8693,"TEMP|1|5"
8696,"TEMP|1|6"
8700,"TEMP|1|6"
8703,"TEMP|1|6"
8708,"TEMP|1|6"
8709,"TEMP|1|6"
8712,"TEMP|2|2"
8713,"TEMP|1|5"
8718,"TEMP|1|6"
8720,"TEMP|1|6"
8722,"TEMP|1|5"
8727,"TEMP|1|5"
8728,"TEMP|1|5"
8729,"TEMP|1|6"
8733,"TEMP|1|6"
8739,"TEMP|2|2"
8743,"TEMP|1|6"
8749,"TEMP|1|6"
8763,"TEMP|1|6"
8765,"TEMP|1|6"
8775,"TEMP|1|5"
8780,"TEMP|1|6"
8786,"TEMP|1|6"
8792,"TEMP|1|6"
8796,"TEMP|1|1"
8806,"TEMP|2|2"
8812,"TEMP|1|6"
8816,"TEMP|1|1"
8818,"TEMP|2|1"
8820,"TEMP|1|6"
8826,"TEMP|1|6"
8827,"TEMP|1|6"
8832,"TEMP|1|6"
8840,"TEMP|1|6"
8847,"TEMP|1|6"
8849,"TEMP|1|1"
8852,"TEMP|1|6"
8855,"TEMP|1|6"
8864,"TEMP|1|6"
8865,"TEMP|1|6"
8867,"TEMP|1|6"
8870,"TEMP|1|6"
8876,"TEMP|1|6"
8881,"TEMP|1|6"
8884,"TEMP|1|6"
8896,"TEMP|1|6"
8908,"TEMP|1|6"
8913,"TEMP|1|6"
8929,"TEMP|1|6"
8933,"TEMP|1|6"
8936,"TEMP|1|6"
8940,"TEMP|1|6"
8941,"TEMP|1|5"
8950,"TEMP|1|6"
8956,"TEMP|1|3"
8963,"TEMP|1|2"
8967,"TEMP|1|6"
8968,"TEMP|1|6"
8971,"TEMP|1|6"
8972,"TEMP|1|6"
