"PERSON_ID","Sports"
4482,"FEDE|102"
4488,"FEDE|111"
4504,"FEDE|132"
4512,"FEDE|251"
4513,"FEDE|113"
4518,"FEDE|111"
4533,"FEDE|242"
4534,"FEDE|123"
4537,"FEDE|111"
4549,"FEDE|111"
4565,"FEDE|105"
4569,"FEDE|132"
4570,"FEDE|111"
4591,"FEDE|101"
4592,"FEDE|119"
4593,"FEDE|101"
4594,"FEDE|101"
4596,"FEDE|108"
4603,"FEDE|119"
4607,"FEDE|109"
4609,"FEDE|245"
4617,"FEDE|243"
4628,"FEDE|407"
4649,"FEDE|413"
4659,"FEDE|133"
4664,"FEDE|410"
4735,"FEDE|218"
4737,"FEDE|133"
4743,"FEDE|402"
4794,"FEDE|402"
4801,"FEDE|101"
4802,"FEDE|119"
4804,"FEDE|245"
4813,"FEDE|111"
4827,"FEDE|402"
4835,"FEDE|111"
4860,"FEDE|117"
4865,"FEDE|101"
4871,"FEDE|103"
4876,"FEDE|245"
4877,"FEDE|108"
4884,"FEDE|242"
4895,"FEDE|211"
4902,"FEDE|105"
4907,"FEDE|601"
4939,"FEDE|109"
4941,"FEDE|403"
4961,"FEDE|115"
4966,"FEDE|115"
5006,"FEDE|121"
5008,"FEDE|201"
5010,"FEDE|102"
5011,"FEDE|118"
5013,"FEDE|107"
5014,"FEDE|121"
5015,"FEDE|118"
5016,"FEDE|108"
5019,"FEDE|106"
5021,"FEDE|103"
5022,"FEDE|108"
5024,"FEDE|118"
5025,"FEDE|118"
5026,"FEDE|121"
5028,"FEDE|108"
5029,"FEDE|112"
5031,"FEDE|102"
5032,"FEDE|102"
5033,"FEDE|118"
5035,"FEDE|103"
5036,"FEDE|107"
5040,"FEDE|103"
5041,"FEDE|107"
5042,"FEDE|112"
5044,"FEDE|108"
5050,"FEDE|106"
5052,"FEDE|108"
5053,"FEDE|102"
5055,"FEDE|121"
5057,"FEDE|105"
5059,"FEDE|107"
5060,"FEDE|107"
5063,"FEDE|108"
5067,"FEDE|108"
5084,"FEDE|125"
5095,"FEDE|132"
5096,"FEDE|111"
5100,"FEDE|420"
5131,"FEDE|113"
5133,"FEDE|117"
5146,"FEDE|111"
5171,"FEDE|202"
5173,"FEDE|111"
5178,"FEDE|222"
5210,"FEDE|242"
5237,"FEDE|604"
5239,"FEDE|111"
5248,"FEDE|604"
5252,"FEDE|604"
5262,"FEDE|111"
5273,"FEDE|123"
5276,"FEDE|105"
5277,"FEDE|123"
5280,"FEDE|102"
5281,"FEDE|102"
5283,"FEDE|102"
5287,"FEDE|113"
5288,"FEDE|113"
5289,"FEDE|102"
5294,"FEDE|123"
5295,"FEDE|103"
5297,"FEDE|113"
5299,"FEDE|113"
5301,"FEDE|102"
5306,"FEDE|123"
5307,"FEDE|102"
5312,"FEDE|123"
5320,"FEDE|242"
5327,"FEDE|107"
5354,"FEDE|134"
5376,"FEDE|121"
5411,"FEDE|105"
5422,"FEDE|604"
5427,"FEDE|402"
5429,"FEDE|402"
5433,"FEDE|115"
5463,"FEDE|202"
5471,"FEDE|242"
5500,"FEDE|132"
5501,"FEDE|124"
5504,"FEDE|604"
5506,"FEDE|119"
5510,"FEDE|124"
5512,"FEDE|124"
5513,"FEDE|101"
5515,"FEDE|124"
5520,"FEDE|604"
5521,"FEDE|109"
5522,"FEDE|124"
5528,"FEDE|105"
5535,"FEDE|109"
5549,"FEDE|115"
5561,"FEDE|105"
5567,"FEDE|242"
5600,"FEDE|135"
5610,"FEDE|245"
5616,"FEDE|111"
5627,"FEDE|415"
5635,"FEDE|126"
5646,"FEDE|111"
5664,"FEDE|604"
5687,"FEDE|233"
5688,"FEDE|413"
5697,"FEDE|102"
5704,"FEDE|102"
5712,"FEDE|111"
5718,"FEDE|402"
5731,"FEDE|420"
5733,"FEDE|408"
5740,"FEDE|106"
5742,"FEDE|112"
5761,"FEDE|132"
5763,"FEDE|402"
5769,"FEDE|126"
5773,"FEDE|117"
5775,"FEDE|101"
5786,"FEDE|132"
5788,"FEDE|249"
5796,"FEDE|413"
5797,"FEDE|221"
5814,"FEDE|103"
5817,"FEDE|101"
5822,"FEDE|111"
5827,"FEDE|115"
5839,"FEDE|111"
5851,"FEDE|410"
5852,"FEDE|111"
5858,"FEDE|107"
5860,"FEDE|107"
5861,"FEDE|106"
5865,"FEDE|102"
5866,"FEDE|205"
5868,"FEDE|127"
5870,"FEDE|106"
5873,"FEDE|106"
5874,"FEDE|102"
5877,"FEDE|102"
5880,"FEDE|205"
5882,"FEDE|106"
5883,"FEDE|106"
5888,"FEDE|601"
5893,"FEDE|109"
5906,"FEDE|122"
5907,"FEDE|420"
5908,"FEDE|103"
5929,"FEDE|115"
5931,"FEDE|249"
5946,"FEDE|233"
5955,"FEDE|413"
5965,"FEDE|108"
5968,"FEDE|105"
5974,"FEDE|109"
5978,"FEDE|105"
5982,"FEDE|102"
5983,"FEDE|122"
5984,"FEDE|105"
5986,"FEDE|105"
5987,"FEDE|102"
5989,"FEDE|101"
5990,"FEDE|108"
5991,"FEDE|102"
5994,"FEDE|113"
5995,"FEDE|102"
5996,"FEDE|122"
5998,"FEDE|102"
6000,"FEDE|105"
6003,"FEDE|102"
6004,"FEDE|122"
6006,"FEDE|102"
6008,"FEDE|113"
6009,"FEDE|101"
6011,"FEDE|102"
6012,"FEDE|106"
6014,"FEDE|102"
6016,"FEDE|102"
6017,"FEDE|102"
6019,"FEDE|113"
6021,"FEDE|106"
6024,"FEDE|113"
6027,"FEDE|113"
6031,"FEDE|102"
6032,"FEDE|101"
6035,"FEDE|110"
6036,"FEDE|113"
6038,"FEDE|106"
6039,"FEDE|110"
6040,"FEDE|102"
6041,"FEDE|102"
6047,"FEDE|105"
6050,"FEDE|105"
6057,"FEDE|110"
6059,"FEDE|101"
6060,"FEDE|102"
6061,"FEDE|102"
6062,"FEDE|110"
6070,"FEDE|219"
6071,"FEDE|129"
6080,"FEDE|109"
6084,"FEDE|233"
6088,"FEDE|402"
6089,"FEDE|261"
6109,"FEDE|205"
6111,"FEDE|115"
6113,"FEDE|408"
6118,"FEDE|218"
6121,"FEDE|111"
6124,"FEDE|115"
6137,"FEDE|111"
6142,"FEDE|242"
6147,"FEDE|413"
6154,"FEDE|245"
6162,"FEDE|106"
6163,"FEDE|118"
6164,"FEDE|106"
6167,"FEDE|102"
6169,"FEDE|105"
6170,"FEDE|113"
6172,"FEDE|103"
6173,"FEDE|106"
6178,"FEDE|118"
6179,"FEDE|118"
6180,"FEDE|105"
6181,"FEDE|106"
6182,"FEDE|102"
6183,"FEDE|102"
6184,"FEDE|105"
6185,"FEDE|105"
6187,"FEDE|102"
6189,"FEDE|106"
6190,"FEDE|108"
6191,"FEDE|102"
6192,"FEDE|103"
6195,"FEDE|108"
6198,"FEDE|108"
6199,"FEDE|113"
6201,"FEDE|113"
6202,"FEDE|106"
6205,"FEDE|110"
6207,"FEDE|113"
6208,"FEDE|118"
6210,"FEDE|103"
6213,"FEDE|113"
6219,"FEDE|122"
6221,"FEDE|122"
6222,"FEDE|109"
6223,"FEDE|122"
6227,"FEDE|102"
6228,"FEDE|211"
6234,"FEDE|105"
6247,"FEDE|125"
6269,"FEDE|105"
6271,"FEDE|125"
6274,"FEDE|242"
6282,"FEDE|242"
6283,"FEDE|101"
6292,"FEDE|132"
6307,"FEDE|402"
6314,"FEDE|401"
6329,"FEDE|111"
6334,"FEDE|133"
6354,"FEDE|117"
6355,"FEDE|211"
6363,"FEDE|108"
6374,"FEDE|117"
6375,"FEDE|108"
6376,"FEDE|604"
6379,"FEDE|101"
6387,"FEDE|103"
6413,"FEDE|245"
6422,"FEDE|242"
6434,"FEDE|110"
6437,"FEDE|105"
6438,"FEDE|110"
6439,"FEDE|101"
6442,"FEDE|105"
6443,"FEDE|105"
6448,"FEDE|106"
6449,"FEDE|110"
6451,"FEDE|122"
6452,"FEDE|101"
6453,"FEDE|103"
6454,"FEDE|106"
6456,"FEDE|122"
6460,"FEDE|112"
6461,"FEDE|103"
6463,"FEDE|122"
6465,"FEDE|103"
6466,"FEDE|102"
6468,"FEDE|108"
6470,"FEDE|112"
6471,"FEDE|108"
6474,"FEDE|122"
6476,"FEDE|106"
6478,"FEDE|105"
6480,"FEDE|112"
6483,"FEDE|105"
6484,"FEDE|101"
6485,"FEDE|105"
6486,"FEDE|122"
6487,"FEDE|105"
6488,"FEDE|106"
6492,"FEDE|101"
6495,"FEDE|102"
6496,"FEDE|102"
6497,"FEDE|122"
6498,"FEDE|102"
6502,"FEDE|102"
6504,"FEDE|105"
6505,"FEDE|114"
6509,"FEDE|112"
6510,"FEDE|105"
6512,"FEDE|103"
6517,"FEDE|103"
6520,"FEDE|108"
6521,"FEDE|108"
6522,"FEDE|105"
6524,"FEDE|102"
6525,"FEDE|102"
6530,"FEDE|108"
6531,"FEDE|106"
6537,"FEDE|242"
6545,"FEDE|212"
6548,"FEDE|402"
6549,"FEDE|132"
6551,"FEDE|209"
6561,"FEDE|242"
6588,"FEDE|123"
6610,"FEDE|129"
6621,"FEDE|124"
6648,"FEDE|218"
6653,"FEDE|242"
6663,"FEDE|242"
6670,"FEDE|111"
6684,"FEDE|123"
6693,"FEDE|123"
6700,"FEDE|403"
6709,"FEDE|242"
6713,"FEDE|206"
6717,"FEDE|201"
6718,"FEDE|111"
6731,"FEDE|242"
6736,"FEDE|245"
6747,"FEDE|242"
6754,"FEDE|111"
6765,"FEDE|109"
6779,"FEDE|242"
6807,"FEDE|123"
6813,"FEDE|256"
6823,"FEDE|115"
6825,"FEDE|244"
6831,"FEDE|245"
6832,"FEDE|111"
6841,"FEDE|125"
6845,"FEDE|213"
6846,"FEDE|213"
6851,"FEDE|128"
6855,"FEDE|132"
6862,"FEDE|413"
6864,"FEDE|206"
6865,"FEDE|123"
6869,"FEDE|204"
6870,"FEDE|117"
6871,"FEDE|121"
6872,"FEDE|109"
6873,"FEDE|201"
6874,"FEDE|204"
6875,"FEDE|109"
6877,"FEDE|204"
6878,"FEDE|113"
6881,"FEDE|101"
6883,"FEDE|109"
6886,"FEDE|204"
6889,"FEDE|113"
6892,"FEDE|101"
6897,"FEDE|101"
6899,"FEDE|109"
6900,"FEDE|117"
6902,"FEDE|101"
6903,"FEDE|201"
6904,"FEDE|113"
6920,"FEDE|402"
6925,"FEDE|109"
6930,"FEDE|111"
6944,"FEDE|242"
6945,"FEDE|111"
6949,"FEDE|403"
6955,"FEDE|110"
6958,"FEDE|110"
6959,"FEDE|107"
6960,"FEDE|132"
6961,"FEDE|105"
6964,"FEDE|107"
6965,"FEDE|115"
6966,"FEDE|107"
6968,"FEDE|102"
6971,"FEDE|115"
6973,"FEDE|107"
6974,"FEDE|107"
6983,"FEDE|221"
6986,"FEDE|111"
6988,"FEDE|111"
6990,"FEDE|245"
6998,"FEDE|123"
6999,"FEDE|111"
7002,"FEDE|258"
7004,"FEDE|109"
7012,"FEDE|102"
7013,"FEDE|107"
7014,"FEDE|102"
7015,"FEDE|102"
7016,"FEDE|128"
7017,"FEDE|119"
7018,"FEDE|128"
7021,"FEDE|118"
7024,"FEDE|118"
7026,"FEDE|102"
7027,"FEDE|102"
7029,"FEDE|107"
7034,"FEDE|102"
7051,"FEDE|111"
7054,"FEDE|209"
7057,"FEDE|125"
7093,"FEDE|123"
7098,"FEDE|243"
7109,"FEDE|111"
7121,"FEDE|111"
7122,"FEDE|111"
7135,"FEDE|119"
7138,"FEDE|604"
7140,"FEDE|105"
7144,"FEDE|103"
7146,"FEDE|105"
7147,"FEDE|103"
7153,"FEDE|245"
7160,"FEDE|101"
7162,"FEDE|101"
7165,"FEDE|131"
7168,"FEDE|137"
7170,"FEDE|106"
7173,"FEDE|103"
7175,"FEDE|103"
7177,"FEDE|106"
7179,"FEDE|103"
7181,"FEDE|106"
7182,"FEDE|103"
7183,"FEDE|138"
7184,"FEDE|103"
7188,"FEDE|106"
7190,"FEDE|106"
7194,"FEDE|112"
7203,"FEDE|106"
7207,"FEDE|103"
7209,"FEDE|137"
7211,"FEDE|131"
7213,"FEDE|107"
7215,"FEDE|137"
7218,"FEDE|137"
7224,"FEDE|102"
7225,"FEDE|107"
7231,"FEDE|102"
7233,"FEDE|107"
7237,"FEDE|103"
7240,"FEDE|103"
7244,"FEDE|106"
7246,"FEDE|103"
7247,"FEDE|101"
7248,"FEDE|131"
7249,"FEDE|102"
7252,"FEDE|112"
7253,"FEDE|101"
7255,"FEDE|102"
7256,"FEDE|138"
7260,"FEDE|131"
7262,"FEDE|103"
7264,"FEDE|103"
7265,"FEDE|103"
7269,"FEDE|131"
7270,"FEDE|102"
7276,"FEDE|106"
7277,"FEDE|106"
7278,"FEDE|138"
7280,"FEDE|138"
7283,"FEDE|137"
7284,"FEDE|138"
7285,"FEDE|137"
7286,"FEDE|137"
7287,"FEDE|138"
7289,"FEDE|107"
7290,"FEDE|106"
7291,"FEDE|103"
7293,"FEDE|137"
7296,"FEDE|101"
7298,"FEDE|131"
7301,"FEDE|112"
7302,"FEDE|103"
7303,"FEDE|106"
7307,"FEDE|138"
7308,"FEDE|101"
7309,"FEDE|103"
7312,"FEDE|137"
7317,"FEDE|101"
7324,"FEDE|112"
7326,"FEDE|103"
7327,"FEDE|101"
7332,"FEDE|137"
7333,"FEDE|118"
7334,"FEDE|106"
7338,"FEDE|131"
7339,"FEDE|101"
7341,"FEDE|118"
7342,"FEDE|103"
7346,"FEDE|112"
7347,"FEDE|103"
7350,"FEDE|118"
7352,"FEDE|107"
7353,"FEDE|101"
7354,"FEDE|131"
7359,"FEDE|102"
7360,"FEDE|103"
7361,"FEDE|118"
7363,"FEDE|106"
7364,"FEDE|103"
7365,"FEDE|137"
7368,"FEDE|103"
7369,"FEDE|131"
7370,"FEDE|138"
7371,"FEDE|101"
7374,"FEDE|138"
7376,"FEDE|138"
7378,"FEDE|102"
7379,"FEDE|137"
7380,"FEDE|102"
7386,"FEDE|103"
7393,"FEDE|113"
7395,"FEDE|102"
7397,"FEDE|110"
7398,"FEDE|102"
7399,"FEDE|108"
7400,"FEDE|110"
7403,"FEDE|102"
7404,"FEDE|110"
7410,"FEDE|113"
7414,"FEDE|106"
7419,"FEDE|101"
7420,"FEDE|114"
7424,"FEDE|110"
7425,"FEDE|102"
7426,"FEDE|110"
7432,"FEDE|129"
7434,"FEDE|221"
7443,"FEDE|102"
7447,"FEDE|105"
7448,"FEDE|102"
7449,"FEDE|102"
7450,"FEDE|102"
7454,"FEDE|101"
7455,"FEDE|102"
7456,"FEDE|108"
7457,"FEDE|101"
7459,"FEDE|108"
7460,"FEDE|108"
7462,"FEDE|102"
7464,"FEDE|105"
7466,"FEDE|107"
7468,"FEDE|102"
7473,"FEDE|106"
7474,"FEDE|101"
7476,"FEDE|105"
7477,"FEDE|102"
7478,"FEDE|106"
7481,"FEDE|106"
7483,"FEDE|108"
7488,"FEDE|102"
7489,"FEDE|102"
7490,"FEDE|102"
7491,"FEDE|102"
7492,"FEDE|107"
7493,"FEDE|108"
7494,"FEDE|105"
7496,"FEDE|108"
7498,"FEDE|101"
7499,"FEDE|108"
7502,"FEDE|107"
7505,"FEDE|108"
7506,"FEDE|102"
7507,"FEDE|102"
7510,"FEDE|107"
7511,"FEDE|102"
7512,"FEDE|105"
7513,"FEDE|102"
7515,"FEDE|112"
7517,"FEDE|108"
7518,"FEDE|110"
7521,"FEDE|113"
7522,"FEDE|242"
7524,"FEDE|107"
7525,"FEDE|117"
7527,"FEDE|102"
7528,"FEDE|101"
7529,"FEDE|110"
7536,"FEDE|242"
7540,"FEDE|242"
7543,"FEDE|108"
7544,"FEDE|117"
7545,"FEDE|107"
7546,"FEDE|108"
7547,"FEDE|107"
7549,"FEDE|110"
7552,"FEDE|113"
7554,"FEDE|102"
7555,"FEDE|110"
7556,"FEDE|110"
7558,"FEDE|102"
7560,"FEDE|112"
7563,"FEDE|110"
7566,"FEDE|242"
7570,"FEDE|117"
7571,"FEDE|102"
7575,"FEDE|110"
7580,"FEDE|102"
7581,"FEDE|106"
7582,"FEDE|115"
7583,"FEDE|101"
7585,"FEDE|101"
7589,"FEDE|106"
7590,"FEDE|102"
7592,"FEDE|106"
7594,"FEDE|101"
7596,"FEDE|407"
7598,"FEDE|107"
7599,"FEDE|101"
7616,"FEDE|108"
7617,"FEDE|105"
7623,"FEDE|102"
7624,"FEDE|103"
7628,"FEDE|410"
7629,"FEDE|101"
7630,"FEDE|108"
7637,"FEDE|102"
7638,"FEDE|107"
7640,"FEDE|106"
7641,"FEDE|102"
7650,"FEDE|106"
7651,"FEDE|102"
7652,"FEDE|102"
7659,"FEDE|134"
7664,"FEDE|105"
7677,"FEDE|102"
7681,"FEDE|102"
7685,"FEDE|102"
7686,"FEDE|218"
7689,"FEDE|125"
7692,"FEDE|123"
7703,"FEDE|206"
7705,"FEDE|413"
7720,"FEDE|102"
7722,"FEDE|126"
7723,"FEDE|101"
7724,"FEDE|102"
7727,"FEDE|102"
7728,"FEDE|102"
7729,"FEDE|105"
7731,"FEDE|102"
7737,"FEDE|121"
7739,"FEDE|101"
7740,"FEDE|101"
7741,"FEDE|107"
7748,"FEDE|113"
7749,"FEDE|113"
7750,"FEDE|109"
7751,"FEDE|109"
7754,"FEDE|102"
7755,"FEDE|102"
7756,"FEDE|108"
7757,"FEDE|102"
7758,"FEDE|108"
7766,"FEDE|107"
7769,"FEDE|106"
7770,"FEDE|102"
7772,"FEDE|103"
7773,"FEDE|103"
7774,"FEDE|101"
7777,"FEDE|101"
7779,"FEDE|103"
7781,"FEDE|101"
7782,"FEDE|110"
7784,"FEDE|103"
7785,"FEDE|110"
7786,"FEDE|103"
7787,"FEDE|101"
7789,"FEDE|101"
7791,"FEDE|107"
7792,"FEDE|106"
7793,"FEDE|101"
7796,"FEDE|107"
7798,"FEDE|102"
7801,"FEDE|106"
7802,"FEDE|106"
7806,"FEDE|101"
7808,"FEDE|107"
7809,"FEDE|110"
7810,"FEDE|107"
7811,"FEDE|101"
7812,"FEDE|103"
7815,"FEDE|101"
7845,"FEDE|123"
7860,"FEDE|123"
7862,"FEDE|218"
7863,"FEDE|105"
7866,"FEDE|125"
7872,"FEDE|249"
7878,"FEDE|413"
7881,"FEDE|242"
7884,"FEDE|108"
7885,"FEDE|102"
7886,"FEDE|102"
7887,"FEDE|101"
7888,"FEDE|101"
7889,"FEDE|604"
7890,"FEDE|111"
7892,"FEDE|115"
7901,"FEDE|108"
7903,"FEDE|101"
7907,"FEDE|101"
7917,"FEDE|108"
7918,"FEDE|101"
7920,"FEDE|101"
7921,"FEDE|118"
7922,"FEDE|101"
7926,"FEDE|101"
7927,"FEDE|108"
7928,"FEDE|105"
7934,"FEDE|105"
7935,"FEDE|106"
7936,"FEDE|109"
7937,"FEDE|101"
7938,"FEDE|109"
7940,"FEDE|101"
7941,"FEDE|105"
7942,"FEDE|101"
7948,"FEDE|105"
7950,"FEDE|106"
7951,"FEDE|101"
7952,"FEDE|114"
7965,"FEDE|134"
7975,"FEDE|101"
7983,"FEDE|402"
7997,"FEDE|121"
8001,"FEDE|126"
8011,"FEDE|126"
8013,"FEDE|121"
8014,"FEDE|110"
8015,"FEDE|105"
8019,"FEDE|114"
8020,"FEDE|126"
8022,"FEDE|110"
8023,"FEDE|110"
8026,"FEDE|105"
8029,"FEDE|115"
8030,"FEDE|114"
8031,"FEDE|106"
8033,"FEDE|114"
8035,"FEDE|105"
8040,"FEDE|106"
8041,"FEDE|110"
8042,"FEDE|106"
8044,"FEDE|110"
8045,"FEDE|115"
8046,"FEDE|121"
8047,"FEDE|114"
8048,"FEDE|107"
8049,"FEDE|105"
8050,"FEDE|106"
8052,"FEDE|106"
8056,"FEDE|121"
8060,"FEDE|105"
8070,"FEDE|129"
8084,"FEDE|115"
8085,"FEDE|103"
8090,"FEDE|106"
8095,"FEDE|109"
8098,"FEDE|123"
8101,"FEDE|103"
8105,"FEDE|125"
8113,"FEDE|112"
8114,"FEDE|201"
8115,"FEDE|112"
8117,"FEDE|201"
8118,"FEDE|102"
8120,"FEDE|119"
8121,"FEDE|119"
8123,"FEDE|121"
8124,"FEDE|108"
8126,"FEDE|114"
8129,"FEDE|114"
8131,"FEDE|101"
8132,"FEDE|114"
8133,"FEDE|201"
8134,"FEDE|101"
8135,"FEDE|108"
8137,"FEDE|110"
8139,"FEDE|101"
8144,"FEDE|114"
8145,"FEDE|114"
8148,"FEDE|114"
8150,"FEDE|102"
8151,"FEDE|114"
8152,"FEDE|112"
8154,"FEDE|108"
8155,"FEDE|112"
8156,"FEDE|119"
8157,"FEDE|114"
8158,"FEDE|110"
8162,"FEDE|110"
8163,"FEDE|113"
8164,"FEDE|107"
8167,"FEDE|106"
8169,"FEDE|107"
8170,"FEDE|110"
8171,"FEDE|106"
8172,"FEDE|106"
8175,"FEDE|102"
8177,"FEDE|106"
8178,"FEDE|126"
8181,"FEDE|113"
8184,"FEDE|101"
8187,"FEDE|126"
8188,"FEDE|126"
8190,"FEDE|106"
8192,"FEDE|108"
8193,"FEDE|108"
8195,"FEDE|107"
8196,"FEDE|102"
8197,"FEDE|110"
8198,"FEDE|106"
8199,"FEDE|106"
8200,"FEDE|106"
8205,"FEDE|108"
8206,"FEDE|106"
8207,"FEDE|106"
8208,"FEDE|110"
8210,"FEDE|126"
8211,"FEDE|106"
8217,"FEDE|106"
8223,"FEDE|106"
8224,"FEDE|113"
8225,"FEDE|107"
8227,"FEDE|106"
8228,"FEDE|126"
8229,"FEDE|110"
8230,"FEDE|107"
8231,"FEDE|110"
8232,"FEDE|110"
8233,"FEDE|106"
8234,"FEDE|126"
8237,"FEDE|126"
8243,"FEDE|119"
8248,"FEDE|221"
8261,"FEDE|413"
8262,"FEDE|111"
8263,"FEDE|102"
8264,"FEDE|102"
8271,"FEDE|110"
8273,"FEDE|102"
8274,"FEDE|111"
8276,"FEDE|102"
8279,"FEDE|123"
8280,"FEDE|103"
8281,"FEDE|103"
8282,"FEDE|102"
8285,"FEDE|102"
8286,"FEDE|123"
8292,"FEDE|102"
8297,"FEDE|108"
8299,"FEDE|103"
8300,"FEDE|102"
8302,"FEDE|102"
8303,"FEDE|102"
8308,"FEDE|103"
8309,"FEDE|103"
8310,"FEDE|102"
8311,"FEDE|123"
8313,"FEDE|102"
8324,"FEDE|202"
8328,"FEDE|115"
8335,"FEDE|119"
8339,"FEDE|119"
8348,"FEDE|119"
8350,"FEDE|114"
8369,"FEDE|102"
8372,"FEDE|213"
8373,"FEDE|101"
8376,"FEDE|106"
8379,"FEDE|122"
8382,"FEDE|106"
8384,"FEDE|103"
8387,"FEDE|106"
8388,"FEDE|122"
8391,"FEDE|101"
8393,"FEDE|101"
8396,"FEDE|122"
8399,"FEDE|122"
8400,"FEDE|205"
8401,"FEDE|103"
8402,"FEDE|103"
8427,"FEDE|221"
8438,"FEDE|404"
8439,"FEDE|135"
8441,"FEDE|110"
8443,"FEDE|123"
8445,"FEDE|125"
8450,"FEDE|108"
8452,"FEDE|108"
8455,"FEDE|101"
8458,"FEDE|102"
8462,"FEDE|101"
8463,"FEDE|101"
8465,"FEDE|102"
8470,"FEDE|102"
8475,"FEDE|101"
8479,"FEDE|245"
8498,"FEDE|111"
8499,"FEDE|109"
8506,"FEDE|109"
8507,"FEDE|111"
8509,"FEDE|109"
8511,"FEDE|109"
8532,"FEDE|111"
8536,"FEDE|123"
8537,"FEDE|135"
8544,"FEDE|135"
8550,"FEDE|413"
8563,"FEDE|105"
8567,"FEDE|103"
8587,"FEDE|245"
8589,"FEDE|410"
8617,"FEDE|123"
8624,"FEDE|111"
8625,"FEDE|242"
8631,"FEDE|111"
8634,"FEDE|118"
8635,"FEDE|111"
8637,"FEDE|118"
8642,"FEDE|118"
8644,"FEDE|107"
8645,"FEDE|107"
8647,"FEDE|102"
8649,"FEDE|106"
8651,"FEDE|102"
8670,"FEDE|121"
8671,"FEDE|103"
8685,"FEDE|402"
8687,"FEDE|125"
8688,"FEDE|107"
8689,"FEDE|110"
8691,"FEDE|107"
8692,"FEDE|103"
8693,"FEDE|110"
8696,"FEDE|138"
8697,"FEDE|103"
8698,"FEDE|138"
8700,"FEDE|108"
8701,"FEDE|109"
8702,"FEDE|107"
8703,"FEDE|108"
8705,"FEDE|110"
8708,"FEDE|110"
8709,"FEDE|107"
8710,"FEDE|125"
8712,"FEDE|108"
8713,"FEDE|102"
8718,"FEDE|107"
8720,"FEDE|108"
8721,"FEDE|113"
8722,"FEDE|110"
8726,"FEDE|113"
8727,"FEDE|108"
8728,"FEDE|103"
8729,"FEDE|110"
8733,"FEDE|138"
8739,"FEDE|107"
8740,"FEDE|103"
8743,"FEDE|108"
8746,"FEDE|138"
8761,"FEDE|137"
8768,"FEDE|123"
8776,"FEDE|103"
8780,"FEDE|111"
8786,"FEDE|111"
8796,"FEDE|604"
8800,"FEDE|110"
8803,"FEDE|115"
8806,"FEDE|101"
8809,"FEDE|113"
8812,"FEDE|102"
8816,"FEDE|105"
8818,"FEDE|109"
8820,"FEDE|132"
8822,"FEDE|117"
8824,"FEDE|126"
8827,"FEDE|106"
8829,"FEDE|242"
8832,"FEDE|127"
8836,"FEDE|129"
8844,"FEDE|420"
8849,"FEDE|105"
8876,"FEDE|407"
8884,"FEDE|109"
8888,"FEDE|124"
8890,"FEDE|116"
8891,"FEDE|101"
8894,"FEDE|102"
8895,"FEDE|103"
8896,"FEDE|124"
8898,"FEDE|109"
8902,"FEDE|124"
8905,"FEDE|103"
8908,"FEDE|124"
8913,"FEDE|108"
8915,"FEDE|102"
8917,"FEDE|112"
8918,"FEDE|112"
8920,"FEDE|101"
8922,"FEDE|101"
8923,"FEDE|102"
8929,"FEDE|124"
8931,"FEDE|102"
8933,"FEDE|116"
8935,"FEDE|112"
8936,"FEDE|108"
8937,"FEDE|102"
8940,"FEDE|124"
8944,"FEDE|402"
8956,"FEDE|117"
8959,"FEDE|103"
8960,"FEDE|127"
8962,"FEDE|118"
8963,"FEDE|203"
8967,"FEDE|203"
8968,"FEDE|118"
8971,"FEDE|203"
8972,"FEDE|217"
8974,"FEDE|201"
8975,"FEDE|118"
8976,"FEDE|105"
8979,"FEDE|201"
8981,"FEDE|203"
8985,"FEDE|404"
8989,"FEDE|131"
8990,"FEDE|118"
8997,"FEDE|131"
8998,"FEDE|105"
8999,"FEDE|217"
9000,"FEDE|127"
9004,"FEDE|105"
9005,"FEDE|203"
9006,"FEDE|127"
9007,"FEDE|250"
9008,"FEDE|118"
9009,"FEDE|127"
9011,"FEDE|118"
9013,"FEDE|404"
9019,"FEDE|127"
9021,"FEDE|118"
9023,"FEDE|217"
9024,"FEDE|201"
9025,"FEDE|118"
9030,"FEDE|404"
9032,"FEDE|127"
9033,"FEDE|127"
9034,"FEDE|203"
9036,"FEDE|118"
9037,"FEDE|105"
9040,"FEDE|404"
9041,"FEDE|404"
9045,"FEDE|201"
9046,"FEDE|203"
9048,"FEDE|118"
9050,"FEDE|404"
9053,"FEDE|105"
9055,"FEDE|217"
9057,"FEDE|203"
9058,"FEDE|118"
9060,"FEDE|127"
9061,"FEDE|203"
9062,"FEDE|203"
9064,"FEDE|127"
9065,"FEDE|118"
9066,"FEDE|127"
9067,"FEDE|217"
9071,"FEDE|211"
9072,"FEDE|118"
9073,"FEDE|103"
9076,"FEDE|203"
9078,"FEDE|250"
9079,"FEDE|211"
9080,"FEDE|203"
9083,"FEDE|250"
9084,"FEDE|203"
9085,"FEDE|131"
9086,"FEDE|103"
9089,"FEDE|127"
9090,"FEDE|404"
9092,"FEDE|131"
9094,"FEDE|127"
9099,"FEDE|127"
9104,"FEDE|118"
9107,"FEDE|103"
9108,"FEDE|127"
9110,"FEDE|105"
9112,"FEDE|217"
9115,"FEDE|203"
9117,"FEDE|201"
9120,"FEDE|105"
9121,"FEDE|203"
9122,"FEDE|217"
